time,y_true,y_pred
2024-02-18 00:00:00,43.89026413916884,33.89931199719836
2024-02-18 01:00:00,31.07510370378405,32.421896525533164
2024-02-18 02:00:00,51.05252529879263,32.639503687182966
2024-02-18 03:00:00,42.48147816814862,34.85770658320531
2024-02-18 04:00:00,39.65895291546112,34.63050708003905
2024-02-18 05:00:00,35.669000372391686,35.48279635706749
2024-02-18 06:00:00,34.86961241056123,34.96735879605011
2024-02-18 07:00:00,37.752818843886295,34.87921235632605
2024-02-18 08:00:00,43.353324205935714,34.642193958177444
2024-02-18 09:00:00,41.35441666837173,35.584558879136736
2024-02-18 10:00:00,43.32301635210329,36.30902380599869
2024-02-18 11:00:00,40.86785309591975,34.47202053523279
2024-02-18 12:00:00,49.70351276955428,35.77603179973753
2024-02-18 13:00:00,32.821749703574895,34.757689505820466
2024-02-18 14:00:00,51.26723458175238,34.79527299941575
2024-02-18 15:00:00,45.89398297424033,35.11328732804517
2024-02-18 16:00:00,67.80733385015077,36.24596754780572
2024-02-18 17:00:00,45.96664473475706,36.250231176097486
2024-02-18 18:00:00,52.86075653793471,36.65450409938545
2024-02-18 19:00:00,44.273227621804764,38.836747962801915
2024-02-18 20:00:00,53.39749814716103,35.402955516812476
2024-02-18 21:00:00,48.97589840610888,39.12227353673097
2024-02-18 22:00:00,34.43179729755788,36.6143043596208
2024-02-18 23:00:00,48.32253396026862,36.97360170980915
2024-02-19 00:00:00,36.05889138143967,33.74378173091771
2024-02-19 01:00:00,37.36106932568405,32.146982953424654
2024-02-19 02:00:00,37.52831406912068,32.32591701239101
2024-02-19 03:00:00,35.25690548454286,34.499821865416585
2024-02-19 04:00:00,32.09887227994959,34.42533388050364
2024-02-19 05:00:00,25.298162773175665,35.24350637342988
2024-02-19 06:00:00,36.65861941712202,34.65882140871948
2024-02-19 07:00:00,34.29262999392587,34.555441371487426
2024-02-19 08:00:00,41.17130303741478,34.36222082481757
2024-02-19 09:00:00,32.89146519866785,35.36102176179206
2024-02-19 10:00:00,36.58689366706977,36.041181006013325
2024-02-19 11:00:00,34.924175739928835,34.33288132612869
2024-02-19 12:00:00,31.39392255876568,35.53460005600947
2024-02-19 13:00:00,48.30737511532374,34.47438776829945
2024-02-19 14:00:00,35.72514694146232,34.61599446180336
2024-02-19 15:00:00,39.7734340294506,34.85738376859487
2024-02-19 16:00:00,54.60590782952018,36.01914103668191
2024-02-19 17:00:00,55.748382699262926,36.01468810994128
2024-02-19 18:00:00,47.32039960901174,36.361592769388885
2024-02-19 19:00:00,40.0656370237213,38.55730990619833
2024-02-19 20:00:00,41.59217644387228,35.126146021276625
2024-02-19 21:00:00,36.05730205972999,39.01199139028267
2024-02-19 22:00:00,43.97082560226844,36.36215239149659
2024-02-19 23:00:00,39.38615491050847,36.68374398117549
2024-02-20 00:00:00,75.668847963626,33.49584799219623
2024-02-20 01:00:00,67.98605514448217,31.900136302396266
2024-02-20 02:00:00,34.55137656884968,32.079422513229154
2024-02-20 03:00:00,36.24907000789046,34.2537307380414
2024-02-20 04:00:00,43.477209019775785,34.17785218339231
2024-02-20 05:00:00,44.658835532870704,34.99633533898505
2024-02-20 06:00:00,35.901524280475684,34.412280931451896
2024-02-20 07:00:00,45.11792830600921,34.30903960922909
2024-02-20 08:00:00,44.6125939806315,34.115420245446614
2024-02-20 09:00:00,52.12048318186688,35.11370728394902
2024-02-20 10:00:00,43.658228349357294,35.79426996952247
2024-02-20 11:00:00,42.119342546331545,34.084798332732035
2024-02-20 12:00:00,46.66299422673176,35.28744852413261
2024-02-20 13:00:00,39.12311772792422,34.22761749873264
2024-02-20 14:00:00,42.08651779480801,34.36827697152062
2024-02-20 15:00:00,47.97345008715265,34.610364015048816
2024-02-20 16:00:00,43.82371586962493,35.77185651159876
2024-02-20 17:00:00,43.36929708592827,35.76748295658968
2024-02-20 18:00:00,45.37948151636201,36.114910003427745
2024-02-20 19:00:00,41.05360984234905,38.31050445449322
2024-02-20 20:00:00,32.96346938657236,34.87931663426191
2024-02-20 21:00:00,48.57276599537929,38.76364562850768
2024-02-20 22:00:00,34.66339184236485,36.115098476484405
2024-02-20 23:00:00,40.417785213741446,36.437033409547226
2024-02-21 00:00:00,50.43699678787015,33.248755666576805
2024-02-21 01:00:00,65.12775734215778,31.65303407790828
2024-02-21 02:00:00,53.5059999994323,31.832317082095507
2024-02-21 03:00:00,43.82292475237288,34.006621633860654
2024-02-21 04:00:00,79.02223586712405,33.930755741545184
2024-02-21 05:00:00,68.96195644971692,34.749236068287104
2024-02-21 06:00:00,50.39794286106776,34.165175918988446
2024-02-21 07:00:00,56.41771985907805,34.06193333364617
2024-02-21 08:00:00,62.48867482293895,33.868317601436544
2024-02-21 09:00:00,60.45248965143457,34.866609319426594
2024-02-21 10:00:00,74.0765420185712,35.547168331319504
2024-02-21 11:00:00,58.83140712126928,33.83770736620481
2024-02-21 12:00:00,76.36434267589257,35.040349075847
2024-02-21 13:00:00,66.84707914042544,33.980514578725746
2024-02-21 14:00:00,76.84560641685836,34.121182676773145
2024-02-21 15:00:00,63.296631551011,34.363263366808155
2024-02-21 16:00:00,72.3761834889149,35.5247582743307
2024-02-21 17:00:00,47.982257776197855,35.52038399657373
2024-02-21 18:00:00,49.36898569562906,35.867806286625246
2024-02-21 19:00:00,48.32355338175326,38.06340185484996
2024-02-21 20:00:00,66.57606796675144,34.632214252570236
2024-02-21 21:00:00,51.994300461770855,38.51655705471258
2024-02-21 22:00:00,46.568295305858726,35.86799813931328
2024-02-21 23:00:00,50.66364872463773,36.18992994593925
2024-02-22 00:00:00,38.81641128287904,33.00165567916729
2024-02-22 01:00:00,39.8183484678599,31.40593418063649
2024-02-22 02:00:00,37.87422200460808,31.585217214022983
2024-02-22 03:00:00,52.0732280357958,33.759521799234385
2024-02-22 04:00:00,52.78972276072547,33.68365579161746
2024-02-22 05:00:00,53.99038774388613,34.50213614411851
2024-02-22 06:00:00,46.14380214863591,33.91807604710357
2024-02-22 07:00:00,48.09196837238909,33.814833473263064
2024-02-22 08:00:00,98.15763537281283,33.621217707984854
2024-02-22 09:00:00,41.550931240890144,34.61950938336415
2024-02-22 10:00:00,69.10507710697676,35.300068428709075
2024-02-22 11:00:00,45.67650110259563,33.5906073664196
2024-02-22 12:00:00,43.60067362685577,34.79324915329549
2024-02-22 13:00:00,53.056631816174885,33.733414687787246
2024-02-22 14:00:00,63.28889197166421,33.874082707294235
2024-02-22 15:00:00,53.11820415088102,34.11616345518327
2024-02-22 16:00:00,48.2956321936737,35.277658340751834
2024-02-22 17:00:00,42.71008023973911,35.2732840695761
2024-02-22 18:00:00,43.52685086106977,35.62070640294226
2024-02-22 19:00:00,47.37361634093719,37.81630196099427
2024-02-22 20:00:00,45.32771031221764,34.38511435672991
2024-02-22 21:00:00,43.16855986194422,38.269457033139474
2024-02-22 22:00:00,42.8652833322176,35.620898224855836
2024-02-22 23:00:00,49.055254783273504,35.94283005995069
2024-02-23 00:00:00,30.983623565613676,32.75455576152497
2024-02-23 01:00:00,23.28814550108361,31.15883426217338
2024-02-23 02:00:00,33.30508488189515,31.338117295293983
2024-02-23 03:00:00,32.63532848176911,33.51242188020082
2024-02-23 04:00:00,35.414830685684294,33.43655587363383
2024-02-23 05:00:00,35.861100485758186,34.25503622590032
2024-02-23 06:00:00,37.08947867404374,33.670976128409286
2024-02-23 07:00:00,34.80319015217622,33.567733554464056
2024-02-23 08:00:00,36.7481778155296,33.37411778948697
2024-02-23 09:00:00,36.14238913944559,34.372409465254265
2024-02-23 10:00:00,31.413954934457244,35.05296851029459
2024-02-23 11:00:00,32.66377253964473,33.343507448889966
2024-02-23 12:00:00,42.49534292183126,34.54614923506258
2024-02-23 13:00:00,36.928867687462045,33.48631476926647
2024-02-23 14:00:00,31.331126239972644,33.626982789488636
2024-02-23 15:00:00,30.39938558159478,33.86906353685087
2024-02-23 16:00:00,35.37113956748298,35.03055842261934
2024-02-23 17:00:00,36.45391787044851,35.02618415138369
2024-02-23 18:00:00,36.72666629074015,35.37360648435542
2024-02-23 19:00:00,40.60665104248221,37.569202042500066
2024-02-23 20:00:00,43.5484749986399,34.13801443825378
2024-02-23 21:00:00,37.18514697283961,38.022357115808255
2024-02-23 22:00:00,36.318617469646526,35.373798306549226
2024-02-23 23:00:00,45.56209017819624,35.69573014138486
2024-02-24 00:00:00,37.91057856804088,32.507455843247364
2024-02-24 01:00:00,40.7931823004009,30.91173434390325
2024-02-24 02:00:00,48.40860669573146,31.09101737702628
2024-02-24 03:00:00,37.724639174180254,33.265321961935896
2024-02-24 04:00:00,38.40498872335381,33.189455955359335
2024-02-24 05:00:00,52.84878593884784,34.00793630762797
2024-02-24 06:00:00,37.00804324841658,33.42387621014127
2024-02-24 07:00:00,52.63977792268703,33.320633636196995
2024-02-24 08:00:00,35.78838950782135,33.12701787121716
2024-02-24 09:00:00,49.92425107127916,34.12530954698093
2024-02-24 10:00:00,46.910314716833945,34.80586859202403
2024-02-24 11:00:00,44.631413976936805,33.096407530611344
2024-02-24 12:00:00,43.15293729881941,34.29904931679036
2024-02-24 13:00:00,55.18593827858007,33.23921485099687
2024-02-24 14:00:00,46.1314244359416,33.37988287121253
2024-02-24 15:00:00,32.00414629463247,33.62196361857955
2024-02-24 16:00:00,39.24647864298927,34.78345850434621
2024-02-24 17:00:00,45.71703588082983,34.7790842331111
2024-02-24 18:00:00,44.70788776213568,35.12650656608641
2024-02-24 19:00:00,45.55839948306578,37.32210212423022
2024-02-24 20:00:00,54.676258988055295,33.890914519983774
2024-02-24 21:00:00,30.495897940734444,37.775257197527814
2024-02-24 22:00:00,43.75198044265193,35.126698388277674
2024-02-24 23:00:00,37.47095284668198,35.44863022311566
2024-02-25 00:00:00,23.51029114222229,32.260355924975556
2024-02-25 01:00:00,23.67336051291549,30.66463442563137
2024-02-25 02:00:00,26.76623539801307,30.84391745875438
2024-02-25 03:00:00,23.74184371982184,33.01822204366396
2024-02-25 04:00:00,27.74577433174345,32.9423560370875
2024-02-25 05:00:00,27.858524174871462,33.76083638935611
2024-02-25 06:00:00,22.25755551823219,33.176776291869366
2024-02-25 07:00:00,23.066514627641443,33.07353371792509
2024-02-25 08:00:00,22.157214773807027,32.879917952945284
2024-02-25 09:00:00,18.02740883865985,33.87820962870909
2024-02-25 10:00:00,24.306095456389848,34.55876867375215
2024-02-25 11:00:00,17.344824498676097,32.84930761233954
2024-02-25 12:00:00,29.058571213336528,34.0519493985185
2024-02-25 13:00:00,31.182783794147547,32.992114932724995
2024-02-25 14:00:00,24.46451710072277,33.13278295294071
2024-02-25 15:00:00,30.08751760259149,33.37486370030769
2024-02-25 16:00:00,23.492232682392213,34.536358586074364
2024-02-25 17:00:00,19.01003907278874,34.53198431483924
2024-02-25 18:00:00,30.89688381094699,34.87940664781454
2024-02-25 19:00:00,22.38812107159087,37.07500220595835
2024-02-25 20:00:00,22.2217518531893,33.643814601711895
2024-02-25 21:00:00,30.27842863053197,37.52815727925604
2024-02-25 22:00:00,29.76939554142726,34.879598470005824
2024-02-25 23:00:00,31.271120725836077,35.201530304843786
2024-02-26 00:00:00,49.66223842168118,32.0132560067037
2024-02-26 01:00:00,48.60419479539577,30.417534507359512
2024-02-26 02:00:00,43.19134418592239,30.59681754048252
2024-02-26 03:00:00,40.02289128139939,32.77112212539211
2024-02-26 04:00:00,46.92517472700208,32.69525611881564
2024-02-26 05:00:00,66.66374508526232,33.51373647108425
2024-02-26 06:00:00,55.25231123390288,32.929676373597516
2024-02-26 07:00:00,35.59380323278052,32.82643379965323
2024-02-26 08:00:00,48.734921210962,32.63281803467343
2024-02-26 09:00:00,44.78035260492393,33.63110971043722
2024-02-26 10:00:00,48.608476345264414,34.31166875548029
2024-02-26 11:00:00,41.88874827276063,32.60220769406769
2024-02-26 12:00:00,40.81456127187584,33.804849480246645
2024-02-26 13:00:00,54.95245795092034,32.74501501445314
2024-02-26 14:00:00,37.80688471227062,32.88568303466886
2024-02-26 15:00:00,47.87081335955912,33.127763782035835
2024-02-26 16:00:00,68.10307973715423,34.28925866780251
2024-02-26 17:00:00,49.83576006103814,34.28488439656739
2024-02-26 18:00:00,48.826988105292166,34.632306729542684
2024-02-26 19:00:00,86.84111666964527,36.82790228768649
2024-02-26 20:00:00,74.49329483764254,33.396714683440045
2024-02-26 21:00:00,60.325196365783626,37.281057360984185
2024-02-26 22:00:00,90.95645155871154,34.63249855173396
2024-02-26 23:00:00,58.54915279859653,34.95443038657193
2024-02-27 00:00:00,33.45363803030748,31.766156088431842
2024-02-27 01:00:00,39.55991469547182,30.170434589087655
2024-02-27 02:00:00,43.589189013739706,30.34971762221066
2024-02-27 03:00:00,41.43004191534127,32.524022207120254
2024-02-27 04:00:00,43.29614948461296,32.448156200543785
2024-02-27 05:00:00,42.19704824028111,33.26663655281239
2024-02-27 06:00:00,46.12917294764179,32.68257645532566
2024-02-27 07:00:00,35.147675542525704,32.57933388138137
2024-02-27 08:00:00,44.40183908447812,32.38571811640157
2024-02-27 09:00:00,39.094985438235945,33.384009792165365
2024-02-27 10:00:00,55.564490492162456,34.064568837208434
2024-02-27 11:00:00,55.11094124768118,32.35510777579583
2024-02-27 12:00:00,48.57866482947973,33.55774956197479
2024-02-27 13:00:00,40.6712650779335,32.49791509618128
2024-02-27 14:00:00,49.347886689257685,32.638583116397
2024-02-27 15:00:00,43.92524137576461,32.88066386376398
2024-02-27 16:00:00,49.46698380904916,34.04215874953065
2024-02-27 17:00:00,45.62513509712653,34.037784478295535
2024-02-27 18:00:00,38.72915785412808,34.38520681127083
2024-02-27 19:00:00,47.2153716308346,36.580802369414634
2024-02-27 20:00:00,42.51413394343598,33.14961476516819
2024-02-27 21:00:00,49.91376735768062,37.03395744271233
2024-02-27 22:00:00,61.69474206139381,34.3853986334621
2024-02-27 23:00:00,42.54219721738757,34.70733046830007
2024-02-28 00:00:00,24.61353469349509,31.519056170159985
2024-02-28 01:00:00,27.783987600244515,29.923334670815798
2024-02-28 02:00:00,24.860854028748356,30.102617703938805
2024-02-28 03:00:00,21.57658927881255,32.2769222888484
2024-02-28 04:00:00,17.553111044807643,32.20105628227193
2024-02-28 05:00:00,18.73185568102161,33.019536634540536
2024-02-28 06:00:00,30.959501613721024,32.4354765370538
2024-02-28 07:00:00,20.582484676736303,32.332233963109516
2024-02-28 08:00:00,23.74777882368384,32.13861819812971
2024-02-28 09:00:00,16.818776808661184,33.13690987389351
2024-02-28 10:00:00,34.134089286196804,33.81746891893658
2024-02-28 11:00:00,22.87132656744985,32.10800785752397
2024-02-28 12:00:00,43.26929171968484,33.31064964370293
2024-02-28 13:00:00,32.056855528737174,32.25081517790942
2024-02-28 14:00:00,16.078146768337252,32.391483198125144
2024-02-28 15:00:00,31.65503064775956,32.63356394549212
2024-02-28 16:00:00,20.897856404367605,33.79505883125879
2024-02-28 17:00:00,23.067686608186143,33.79068456002368
2024-02-28 18:00:00,29.70431167311916,34.13810689299897
2024-02-28 19:00:00,19.20113725629729,36.33370245114278
2024-02-28 20:00:00,38.29224846805701,32.90251484689633
2024-02-28 21:00:00,20.657434133931105,36.78685752444047
2024-02-28 22:00:00,22.489527822207283,34.138298715190246
2024-02-28 23:00:00,27.515650480568908,34.460230550028214
2024-02-29 00:00:00,56.311132406888646,31.271956251888128
2024-02-29 01:00:00,51.11777609877718,29.67623475254394
2024-02-29 02:00:00,52.65199577606327,29.855517785666947
2024-02-29 03:00:00,66.41351223786293,32.02982237057654
2024-02-29 04:00:00,67.5163681016751,31.95395636400007
2024-02-29 05:00:00,59.13344423467621,32.77243671626868
2024-02-29 06:00:00,48.460856719248895,32.188376618781945
2024-02-29 07:00:00,70.83644417307993,32.08513404483766
2024-02-29 08:00:00,60.87439376089752,31.891518279857852
2024-02-29 09:00:00,64.45762808213999,32.88980995562165
2024-02-29 10:00:00,64.56857601832554,33.57036900066472
2024-02-29 11:00:00,66.93558364821456,31.86090793925211
2024-02-29 12:00:00,89.84986088498276,33.06354972543107
2024-02-29 13:00:00,74.67550329357958,32.003715259637566
2024-02-29 14:00:00,108.86844357159714,32.14438327985329
2024-02-29 15:00:00,64.02957076832459,32.38646402722026
2024-02-29 16:00:00,62.09263366389148,33.547958912986935
2024-02-29 17:00:00,83.12313383440474,33.54358464175182
2024-02-29 18:00:00,54.84133719481367,33.89100697472711
2024-02-29 19:00:00,81.7509262087196,36.08660253287092
2024-02-29 20:00:00,71.8117112116642,32.655414928624474
2024-02-29 21:00:00,60.25034601116672,36.539757606168614
2024-02-29 22:00:00,66.81637252186522,33.89119879691839
2024-02-29 23:00:00,69.16675766829287,34.21313063175636
